date,sales,customers,category,region,promotion,satisfaction,sales_per_customer,sales_zscore,rolling_avg_sales,sales_momentum,peak_sales,year,month,day_of_week,is_weekend,sales_MA,sales_volatility
2025-02-06,1177.080063563551,27,B,East,1,4.729067535683889,43.59555790976115,1.789538857699929,1068.113478564112,0.1812129493689394,1245.5300139910894,2025,2,3,0,1001.2134386283002,115.82915820677006
2025-02-07,937.3032942212233,18,C,North,1,3.663788664321857,52.0724052345124,-0.6603472028174477,1057.4138089579244,-0.20370472388803829,1307.8880808455237,2025,2,4,0,993.5719669541324,112.04568545351432
2025-02-08,1181.244855799693,40,B,West,1,4.290629873921709,29.531121394992322,1.8320920477869467,1046.7332949540407,0.2602589397502899,1245.5300139910894,2025,2,5,1,996.2322285973951,115.58647605004856
2025-02-09,1070.7751935455476,35,C,East,0,1.0531248138343203,30.593576958444217,0.7033835143922668,1058.2163211708996,-0.09351969806408877,1307.8880808455237,2025,2,6,1,1004.7276491533522,111.15740340720609
2025-02-10,943.7533224105732,33,A,East,1,3.1680611939189043,28.598585527593126,-0.5944449296557287,1033.7628911397576,-0.11862608687672338,1385.2731490654721,2025,2,0,0,1007.118016456157,108.95493112608277
2025-02-11,1063.240773905552,24,B,East,1,2.8382519100220875,44.30169891273133,0.6264016211890913,1052.8426649137778,0.12660877440916352,1245.5300139910894,2025,2,1,0,1011.3087708453277,108.60286435305751
2025-02-12,1097.255444962673,20,B,South,0,2.995871776883172,54.86277224813365,0.9739418299611589,1067.2361354869734,0.031991503610397265,1245.5300139910894,2025,2,2,0,1014.4636488433806,109.71050167818174
2025-02-13,1062.1809962217196,36,A,North,1,1.2888527413407518,29.505027672825545,0.6155734889142684,1050.8219830095688,-0.03196561830882194,1385.2731490654721,2025,2,3,0,1014.8108186492076,109.84900334117167
2025-02-14,842.9775280109543,22,C,East,0,3.73774144427723,38.31716036413429,-1.624107705638457,1037.346873550959,-0.20637110717523022,1307.8880808455237,2025,2,4,0,1011.9958822934175,113.1965171138571
2025-02-15,927.2862824175131,27,D,South,1,3.012881659434538,34.34393638583382,-0.7626946389483898,1001.0670773535047,0.10001305088818846,1244.5751979616825,2025,2,5,1,1008.9495358257444,114.23550532231505
2025-02-16,975.2481364448495,30,A,West,0,4.060595399445056,32.50827121482832,-0.2726510123684311,987.4203549105479,0.051722811969455496,1385.2731490654721,2025,2,6,1,1010.6424168150838,113.31286947796052
2025-02-17,992.5566570899954,28,D,East,0,2.9411625362468614,35.44845203892841,-0.09580359060598166,994.392259864751,0.01774781206785181,1244.5751979616825,2025,2,0,0,1012.43269806139,112.56123544892682
2025-02-18,1062.0672097550678,27,D,South,1,1.5975265449057283,39.33582258352103,0.6144108913895353,994.2246078432532,0.07003182354231074,1244.5751979616825,2025,2,1,0,1019.1904753760532,109.08478721311614
2025-02-19,1017.7701000933254,43,A,East,1,3.593027816311288,23.669072095193613,0.16181128476719844,982.8695585762035,-0.041708386488985116,1385.2731490654721,2025,2,2,0,1022.8602561995336,107.03655585314402
2025-02-20,866.4655641289899,28,C,North,1,1.689545448420665,30.945198718892495,-1.3841219370740712,954.9102111343851,-0.14866278342276074,1307.8880808455237,2025,2,3,0,1022.9147236892211,106.95375084322895
2025-02-21,1038.0197851005964,22,D,North,1,4.48957825341926,47.182717504572565,0.36870964762884023,982.7733907186196,0.1979931206430121,1244.5751979616825,2025,2,4,0,1027.4349607024988,104.52329925941608
2025-02-22,1061.0585745283822,31,A,West,0,3.452464956276966,34.22769595252846,0.6041053001148617,1001.8837181630295,0.02219494248421583,1385.2731490654721,2025,2,5,1,1025.9581071980854,103.69395185787391
2025-02-23,1055.979044793104,33,B,East,0,1.628815534227817,31.999364993730428,0.5522059058300267,1013.4167050699231,-0.0047872283936217785,1245.5300139910894,2025,2,6,1,1030.9887383206287,101.25869016058286
2025-02-24,1108.078072555462,37,B,South,0,4.849352229924827,29.94805601501249,1.0845205342721282,1029.9197644221326,0.04933717957685957,1245.5300139910894,2025,2,0,0,1025.8167338563528,92.57742495793833
2025-02-25,1083.3922154548904,29,B,West,1,3.0734618533412825,37.358352257065185,0.8322961950732337,1032.9661938078216,-0.022278084651238372,1245.5300139910894,2025,2,1,0,1026.9520813685795,93.08322500376684
2025-02-26,1045.9180079228436,24,A,East,0,1.29159380748662,43.57991699678515,0.4494086496554209,1036.9873234977526,-0.03458969613909613,1385.2731490654721,2025,2,2,0,1027.866561220358,93.131908628133
2025-02-27,992.9834288541354,24,B,West,1,3.507331617660269,41.37430953558897,-0.09144310898444387,1055.0613041727734,-0.05061063933093035,1245.5300139910894,2025,2,3,0,1030.4938681161,90.8986833610676
2025-02-28,833.9039066484008,25,D,South,1,2.012795628051241,33.356156265936036,-1.7168161800895234,1025.9018929653168,-0.16020360217824192,1244.5751979616825,2025,2,4,0,1022.62296540635,97.3512028667223
2025-03-01,1042.9618219132585,24,B,West,0,4.21477380750921,43.456742579719105,0.4192042269457334,1023.3166425917279,0.25069784851482035,1245.5300139910894,2025,3,5,1,1025.973818890918,96.21946040180912
2025-03-02,1020.7687687163111,34,B,West,1,4.271288294264762,30.022610844597384,0.19244976771829375,1018.286603152186,-0.02127887400157702,1245.5300139910894,2025,3,6,1,1026.2594117993103,96.18988168841571
2025-03-03,1027.1578837195373,30,D,West,0,4.915789423418648,34.23859612398458,0.2577296688045373,1006.7265761756254,0.006259120771554327,1244.5751979616825,2025,3,0,0,1018.631059462399,85.86130335397078
2025-03-04,872.3251424179691,21,B,East,1,3.007478124098015,41.539292496093765,-1.3242525043093583,976.5741371703508,-0.15073898935662045,1245.5300139910894,2025,3,1,0,1014.6954305420801,89.81516540154632
2025-03-05,891.8943459591737,24,D,South,0,2.8198275189109485,37.16226441496557,-1.124306866946226,954.5707568898266,0.022433382450678163,1244.5751979616825,2025,3,2,0,1007.2609976531003,90.460832170909
2025-03-06,1105.3152853332904,25,B,North,1,4.0139024217859225,44.212611413331615,1.0562921369910279,970.6181649582774,0.23928948573454223,1245.5300139910894,2025,3,3,0,1013.1154285812961,90.94895681611912
2025-03-07,996.0444846143345,22,D,East,0,1.5298826253677063,45.274749300651564,-0.060167194065965636,993.7811046676964,-0.09885939529553056,1244.5751979616825,2025,3,4,0,1013.1002063700973,90.95187162062042
2025-03-08,1068.1500697372624,30,B,North,0,3.187662055172497,35.60500232457541,0.6765616740501422,997.3794257854112,0.07239193252583198,1245.5300139910894,2025,3,5,1,1009.4692065758877,86.2315676843888
2025-03-09,1002.8318376130461,26,D,North,1,3.1849904005234038,38.57045529280946,0.009181648797182758,994.8170070563734,-0.06115080078615065,1244.5751979616825,2025,3,6,1,1011.653491355615,85.16386182241445
2025-03-10,1002.9756139495745,28,A,East,1,1.3578924912415489,35.82055764105623,0.010650663679897577,991.3623970892357,0.00014337033502109797,1385.2731490654721,2025,3,0,0,1005.7111832939445,78.91251405588528
2025-03-11,1093.8283805975998,32,D,East,0,2.6719363420276543,34.18213689367499,0.9389262726178957,1023.005716829183,0.0905832259373287,1244.5751979616825,2025,3,1,0,1006.4796228623461,79.67649275048194
2025-03-12,948.3955271782626,29,B,South,1,4.413139194268808,32.70329404062974,-0.5470138428927218,1031.0773141461957,-0.13295765222317757,1245.5300139910894,2025,3,2,0,1006.6343630212691,79.55488595088227
2025-03-13,1009.6120776940984,31,B,South,1,4.424614487978641,32.5681315385193,0.07845781640546363,1017.4054273405969,0.06454748969343194,1245.5300139910894,2025,3,3,0,1004.8467398142207,78.83836139819942
2025-03-14,953.7724711294958,33,C,West,1,1.396950659678724,28.902196094833204,-0.4920756598884182,1011.3665682713342,-0.05530798194504305,1307.8880808455237,2025,3,4,0,1000.0639740197815,77.37773365139762
2025-03-15,956.5503772567685,30,D,North,0,1.3628835309913234,31.885012575225616,-0.46369278728029295,995.4237550598351,0.002912545928257959,1244.5751979616825,2025,3,5,1,996.5429533876164,76.85523277745489
2025-03-16,969.082787653136,37,A,South,0,2.050781908007741,26.191426693328,-0.33564461305992227,990.6024622084193,0.013101673152132953,1385.2731490654721,2025,3,6,1,1000.7464620423559,71.4231474199444
2025-03-17,1022.2133771633713,30,D,West,1,4.499064250215974,34.073779238779046,0.20720985522412574,993.3507140961046,0.05482564563849457,1244.5751979616825,2025,3,0,0,1003.9106985338844,70.14781740425275
2025-03-18,952.1251378336523,32,D,South,1,1.5156103402939958,29.753910557301634,-0.5089070605682369,973.107393701255,-0.06856517523201755,1244.5751979616825,2025,3,1,0,1003.1399319135112,70.59919695422653
2025-03-19,1125.575612557352,27,A,East,0,3.879987210509785,41.6879856502723,1.2632992352344996,998.4188344696964,0.18217193080139404,1385.2731490654721,2025,3,2,0,1007.5738970957565,74.00648631369573
2025-03-20,910.5392697780496,33,D,South,1,1.4046624784524129,27.59209908418332,-0.9338049301299102,984.2655761959751,-0.19104566621759989,1244.5751979616825,2025,3,3,0,1002.5229657631892,75.31833156739593
2025-03-21,981.3128355838641,28,A,North,0,3.4925514149913015,35.046886985138,-0.21068578561749784,988.1999139751705,0.07772708784220361,1385.2731490654721,2025,3,4,0,1001.3077236128738,75.35794380596244
2025-03-22,956.0268941725825,25,A,South,1,2.4242691964765792,38.2410757669033,-0.46904140347185086,988.1251306774296,-0.025767462214266068,1385.2731490654721,2025,3,5,1,1004.2931012809935,71.50749714518712
2025-03-23,1144.6977884353732,29,D,North,1,4.155655851863468,39.47233753225425,1.4586774291221747,1013.2129879320349,0.19734894009031057,1244.5751979616825,2025,3,6,1,1007.849034725486,75.76801922581511
2025-03-24,1019.6554776511574,35,D,East,1,1.9347617953014544,29.133013647175925,0.18107486985266835,1012.8475737160045,-0.1092360901256999,1244.5751979616825,2025,3,0,0,1006.4689314962452,75.13986631965236
2025-03-25,1103.1844539468634,30,B,North,0,3.5568073175598394,36.77281513156211,1.0345206612753493,1034.4274760178916,0.08191882270678374,1245.5300139910894,2025,3,1,0,1008.0424451347038,76.69067929129267
2025-03-26,851.4439626963028,32,B,South,0,1.9427301383035398,26.607623834259464,-1.5376030772926506,995.2658117520276,-0.22819437887282457,1245.5300139910894,2025,3,2,0,999.4879748060652,79.41226724593979
2025-03-27,1026.705026586926,26,C,West,0,3.854641132448615,39.48865486872792,0.2531026635294495,1011.8609198675813,0.20583981045049238,1307.8880808455237,2025,3,3,0,997.5984018437998,78.00898914039256
2025-03-28,1088.9630795623436,34,C,East,0,4.4947121382429955,32.028325869480696,0.8892157305199767,1027.2395261502213,0.060638695012901644,1307.8880808455237,2025,3,4,0,999.0332375651163,79.31335205483137
2025-03-29,1008.2283989275425,36,D,South,1,1.5072071965070402,28.006344414653956,0.06432026950416403,1034.6968839723584,-0.07413904304932784,1244.5751979616825,2025,3,5,1,999.54140323423,79.32209120646996
2025-03-30,1106.5480375065351,27,A,East,1,4.466382754382014,40.98326064839019,1.068887612247403,1029.246919553953,0.09751722792531514,1385.2731490654721,2025,3,6,1,1008.6295409295011,75.20194479961329
2025-03-31,948.2711549899627,29,C,East,0,3.3743010176571917,32.69900534448147,-0.5482845985679591,1019.0491591737822,-0.14303661219555297,1307.8880808455237,2025,3,0,0,1005.4731853653914,75.69680774254539
2025-04-01,1140.934744018558,29,D,South,1,1.508441963468096,39.34257737995027,1.4202290419529338,1024.442057755453,0.20317352058508464,1244.5751979616825,2025,4,1,0,1009.4787178754661,79.6121513537429
2025-04-02,1229.8898123619251,28,C,South,1,2.710167421438848,43.92463615578304,2.3291151802745698,1078.5057505648276,0.07796683273054938,1307.8880808455237,2025,4,2,0,1016.2364488302123,89.19239848738484
2025-04-03,963.7161439560341,38,A,West,0,1.6434411739403916,25.36095115673774,-0.39047755463868994,1069.5073387604145,-0.2164207441435111,1385.2731490654721,2025,4,3,0,1019.2828155481479,85.5958310085805
2025-04-04,955.4497478599228,20,D,East,1,3.801391555466278,47.77248739299614,-0.4749383162968181,1050.4340056600686,-0.008577625422126811,1244.5751979616825,2025,4,4,0,1021.4013289448396,83.0838665760012
2025-04-05,1145.3384477117702,28,A,East,1,4.035472537671799,40.90494456113465,1.4652232768917106,1070.0211554863868,0.19874273898462191,1385.2731490654721,2025,4,5,1,1022.7354343574556,84.78174817512328
2025-04-06,1157.9572145730713,46,D,South,0,1.4231860810911958,25.17298292550155,1.5941537863785729,1077.365323638749,0.011017500448458506,1244.5751979616825,2025,4,6,1,1028.1325253560801,88.11220612815386
2025-04-07,947.7139972846732,32,C,North,1,3.0245594107785774,29.616062415146036,-0.5539772805548033,1077.2857296808506,-0.18156389082640934,1307.8880808455237,2025,4,0,0,1024.1179896076605,88.96556987550927
2025-04-08,957.9813182904143,28,B,South,1,4.258500224103669,34.21361851037194,-0.44907234468543,1051.1495260054016,0.010833775838658521,1245.5300139910894,2025,4,1,0,1022.6229722969061,89.70934153455768
2025-04-09,971.8215391139493,31,C,East,1,4.744652166203986,31.34908190690159,-0.3076617978544651,1014.2826298271193,0.014447276329181191,1307.8880808455237,2025,4,2,0,1021.5845031357186,90.12398111257346
2025-04-10,865.5549488965723,25,C,South,0,3.05407146696708,34.622197955862895,-1.393426022580409,1000.259601961482,-0.10934784416721677,1307.8880808455237,2025,4,3,0,1013.9753887456843,93.39141075604518
2025-04-11,908.1348053515802,28,B,West,0,4.801116894445628,32.43338590541358,-0.9583722136810838,993.5003244602901,0.04919370689208069,1245.5300139910894,2025,4,4,0,1012.633364684795,94.64711090545367
2025-04-12,899.5859233247932,28,B,North,1,3.1427558818241192,32.12806869017118,-1.0457192363633847,958.3928209764363,-0.009413670719819356,1245.5300139910894,2025,4,5,1,1008.9658262058181,96.87376484602542
2025-04-13,923.2202434895871,34,D,South,1,2.576761978399632,27.15353657322315,-0.8042388307329793,924.85896796451,0.026272443300850545,1244.5751979616825,2025,4,6,1,1007.9474186178211,97.63163475413049
2025-04-14,996.5315112613218,33,D,West,1,4.392812514211582,30.197924583676418,-0.05519106649185766,931.8328985326026,0.07940821086703309,1244.5751979616825,2025,4,0,0,1009.2801230846395,97.17767784736482
2025-04-15,1023.421473253652,25,A,East,0,2.9719308418323562,40.93685893014608,0.21955341035443418,941.1814920987794,0.026983554146015276,1385.2731490654721,2025,4,1,0,1011.0914126046567,96.90864165577065
2025-04-16,1155.0500492814076,30,A,South,0,2.887610042258092,38.50166830938026,1.564450226091219,967.3569935512735,0.12861619525070478,1385.2731490654721,2025,4,2,0,1015.519301675258,100.40598019848996
2025-04-17,900.1645959261209,35,C,East,0,2.961249957639313,25.718988455032026,-1.0398067288945225,972.301228841209,-0.22067048394470767,1307.8880808455237,2025,4,3,0,1013.7872836116735,101.97318046006414
2025-04-18,1098.4322398476584,31,B,West,1,4.3871400074789815,35.43329805960188,0.9859655693447593,999.4865766263629,0.22025710055565195,1245.5300139910894,2025,4,4,0,1012.8825045213505,101.06347200419516
2025-04-19,978.6011155774491,35,A,East,1,4.327766166752209,27.960031873641405,-0.23839241066697137,1010.7744612338853,-0.1090928688389815,1385.2731490654721,2025,4,5,1,1015.1512327146637,99.4376598911974
2025-04-20,995.0536290347567,35,C,West,1,2.614079969760845,28.430103686707334,-0.07029112424924279,1021.0363734546237,0.01681227743910685,1307.8880808455237,2025,4,6,1,1015.6092591630269,99.30798155945122
2025-04-21,1067.4819492166603,35,B,West,1,2.3331994394821,30.49948426333315,0.6697352448065661,1031.1721503053864,0.07278835840452347,1245.5300139910894,2025,4,0,0,1019.3244276644962,99.08666083137966
2025-04-22,887.7277978437701,23,D,West,1,2.967712096156517,38.59686077581609,-1.1668779974873549,1011.7873395325462,-0.1683908112027538,1244.5751979616825,2025,4,1,0,1010.7587613114428,98.98186850225045
2025-04-23,1038.240974618405,32,C,South,0,3.291090038948436,32.44503045682516,0.37096962101115843,995.100328866403,0.16954879315508786,1307.8880808455237,2025,4,2,0,1011.3782778770177,99.09756685434267
2025-04-24,1016.6452208213057,24,D,East,1,1.9533488425119878,42.36021753422107,0.1503179859966593,1011.7404181371437,-0.020800328945827506,1244.5751979616825,2025,4,3,0,1008.4936367728325,97.58095437255282
2025-04-25,1049.245126400815,38,A,East,1,4.175820338862362,27.611713852653025,0.48340302368602117,1004.7136876447374,0.03206615731019058,1385.2731490654721,2025,4,4,0,1015.0870088963162,93.18708363436797
2025-04-26,1028.9168643907817,39,A,North,1,2.9459310629296915,26.382483702327736,0.27570181113934744,1011.9016517609278,-0.019374178157743338,1385.2731490654721,2025,4,5,1,1015.1607368231112,93.19746696753985
2025-04-27,1245.5300139910894,32,B,North,0,2.3361821936798384,38.92281293722154,2.4889167826569345,1047.6839924689752,0.21052541473169817,1245.5300139910894,2025,4,6,1,1020.3796346374028,101.48779081708196
2025-04-28,936.2260015748684,38,C,North,1,1.4272839718559625,24.63752635723338,-0.6713542918054332,1028.9331428058622,-0.24833123966648452,1307.8880808455237,2025,4,0,0,1017.9795547256471,102.63002665817682
2025-04-29,946.9003044998183,32,D,North,0,1.9553806416144277,29.59063451561932,-0.5622910743248474,1037.3863580424406,0.011401416866220426,1244.5751979616825,2025,4,1,0,1012.6579636254231,102.01640376874197
2025-04-30,937.6859473575236,30,B,East,0,4.797124687023935,31.256198245250786,-0.6564374971891392,1023.0213541480289,-0.0097310742202813,1245.5300139910894,2025,4,2,0,1012.3051233710084,102.26477799100951
2025-05-01,944.4522880839745,26,A,West,0,2.2203987472781064,36.32508800322979,-0.5873033443189057,1012.7080780426958,0.007215998859233297,1385.2731490654721,2025,5,3,0,1005.7557081731891,100.00966202883251
2025-05-02,936.2612872693483,27,A,West,0,1.6754371574681413,34.676343972938824,-0.670993765090193,996.5675295953434,-0.008672752364487835,1385.2731490654721,2025,5,4,0,995.9680906701032,91.30764530802554
2025-05-03,1118.9016531107552,25,C,South,0,2.842691166619973,44.756066124430205,1.1951089753460091,1009.4224994124825,0.19507414044009708,1307.8880808455237,2025,5,5,1,1001.1409409752606,93.77986291426011
2025-05-04,1142.0504247989854,39,D,West,1,2.2283509734409948,29.28334422561501,1.431628356404678,994.6397009564677,0.02068883500517882,1244.5751979616825,2025,5,6,1,1007.3609635398958,96.7849295479296
2025-05-05,942.9253706250523,24,C,East,1,1.1406370010847766,39.28855710937718,-0.6029044127978683,995.5967536779225,-0.17435749757632768,1307.8880808455237,2025,5,0,0,1000.6138609703387,93.84521606011077
2025-05-06,916.7644426895771,33,D,East,0,2.292580869117669,27.780740687562943,-0.8702000847477129,991.2916305621737,-0.027744431055167662,1244.5751979616825,2025,5,1,0,992.5741019075556,90.15991061731356
2025-05-07,1047.1415556386405,36,D,East,0,3.1764344957578743,29.08726543440668,0.46191007963769415,1006.9281460309047,0.14221440849796352,1244.5751979616825,2025,5,2,0,995.8883538526878,90.28138484461458
2025-05-08,944.7776955719029,35,C,South,0,3.2068494880798677,26.99364844491151,-0.5839785382050761,1006.9746328148946,-0.09775551310663722,1307.8880808455237,2025,5,3,0,995.448233095404,90.50446167144938
2025-05-09,1063.2931817755511,33,B,North,1,2.426235684707555,32.22100550835003,0.6269370913704787,1025.1220463157806,0.12544272240879617,1245.5300139910894,2025,5,4,0,998.4972878507907,91.21903995075857
2025-05-10,1020.29230208513,41,C,West,1,2.7892110250104025,24.88517809963732,0.18758153564879868,1011.0349961692627,-0.040441225832573924,1307.8880808455237,2025,5,5,1,1003.6551996237428,87.75155363193535
2025-05-11,848.4255885002768,27,C,East,0,4.862071672939066,31.4231699444547,-1.5684428992176518,969.0885909837328,-0.16844850562296332,1307.8880808455237,2025,5,6,1,1001.6648923953659,90.62293356340224
2025-05-12,1154.7505201330061,24,A,East,1,2.5093939089212465,48.114605005541925,1.5613898283412615,999.3493266277263,0.3610510288524016,1385.2731490654721,2025,5,0,0,1010.1703789556398,92.66323174138552
2025-05-13,1179.5877673095522,25,A,North,1,2.032907253039932,47.183510692382086,1.8151609747552488,1036.8955158591514,0.021508755998382423,1385.2731490654721,2025,5,1,0,1018.7159630829719,96.12471714908378
2025-05-14,938.7211309515613,26,C,East,0,1.9738681762670405,36.10465888275236,-0.6458606516337272,1021.4068837609973,-0.20419560378060586,1307.8880808455237,2025,5,2,0,1016.7889504059799,97.15868607097971
2025-05-15,961.2298440064015,34,C,West,0,2.8310584508165366,28.27146600018828,-0.41588098135753754,1023.7571906802114,0.02397806154850657,1307.8880808455237,2025,5,3,0,1014.7158960977382,97.67440553675287
2025-05-16,1028.5865390724905,21,A,South,1,4.038080594867776,48.98031138440431,0.27232675777226234,1018.7990988654884,0.07007345380096242,1385.2731490654721,2025,5,4,0,1010.500445757441,94.07150892500545
2025-05-17,1033.4456789987025,28,D,East,1,1.8239527367538928,36.90877424995366,0.32197434958852605,1020.6781527102845,0.004724094416590052,1244.5751979616825,2025,5,5,1,1014.943148526527,91.80082838726545
2025-05-18,1065.854427267283,25,C,West,1,3.8371845085630722,42.63417709069132,0.6531062638260402,1051.7394153912853,0.0313598952776899,1307.8880808455237,2025,5,6,1,1013.8572214405145,90.9680738784243
2025-05-19,1201.020453876635,27,B,East,0,1.0845992933976651,44.48223903246796,2.03414649284424,1058.3494059260895,0.12681471611081152,1245.5300139910894,2025,5,0,0,1021.2711993838207,96.86795028789372
2025-05-20,982.305277250595,38,B,North,0,2.675731911935784,25.85013887501566,-0.20054564980755352,1030.1661930605242,-0.18210778669095473,1245.5300139910894,2025,5,1,0,1020.8462543243487,97.01478002220271
2025-05-21,920.1702755461546,26,B,East,0,4.103460260811147,35.39116444408287,-0.8354014574133496,1027.5160708597516,-0.0632542684473324,1245.5300139910894,2025,5,2,0,1015.9358652019985,98.29259027126474
2025-05-22,862.0680771985473,20,C,East,1,2.3549318230977256,43.10340385992736,-1.42905265309693,1013.3501041729154,-0.06314287680410191,1307.8880808455237,2025,5,3,0,1015.080541180491,99.55030023659624
2025-05-23,926.9069960058081,34,D,South,1,3.254948405781598,27.26197047075906,-0.7665699455326286,998.8244551633894,0.0752132233198648,1244.5751979616825,2025,5,4,0,1011.3694085600711,100.72540330720037
2025-05-24,996.6873027126203,25,D,North,0,1.8199169313036432,39.86749210850481,-0.05359928883161674,993.573258551092,0.07528296474997687,1244.5751979616825,2025,5,5,1,1010.7041446231149,100.75526032720326
2025-05-25,1179.4557863517787,28,A,North,1,3.967981564504689,42.12342094113495,1.81381247752764,1009.8020241345912,0.1833759526601062,1385.2731490654721,2025,5,6,1,1015.0444999548138,105.18023952376821
2025-05-26,948.2388700963828,35,C,South,0,1.2091164130750385,27.09253914561094,-0.5486144650140025,973.6903693088409,-0.19603695105060448,1307.8880808455237,2025,5,0,0,1012.3552334783338,105.8426264860228
2025-05-27,1022.3787951638899,27,D,East,1,4.410170579502001,37.86588130236629,0.208899990822919,979.4151575821688,0.07818697103185746,1244.5751979616825,2025,5,1,0,1004.9168595174272,96.3018417785985
2025-05-28,998.3577103927248,25,C,West,0,1.7927855456866726,39.93430841570899,-0.03653212881401443,990.5847911316788,-0.023495288522014435,1307.8880808455237,2025,5,2,0,1006.9879164780224,95.43786701176242
2025-05-29,1118.8393273448085,35,A,North,1,4.497592126833323,31.966837924137383,1.194472170431076,1027.2663982954305,0.12067980814681101,1385.2731490654721,2025,5,3,0,1012.7192172395221,96.85716288823322
2025-05-30,1252.6932425873622,34,A,North,1,2.4101169652020693,36.8439188996283,2.562106082581372,1073.807290664224,0.11963640530960884,1385.2731490654721,2025,5,4,0,1023.2194604138499,105.16126829464879
2025-05-31,946.9131227079679,36,A,East,0,3.8907342978979464,26.303142297443554,-0.5621601060515127,1066.6966935207022,-0.24409816344807922,1385.2731490654721,2025,5,5,1,1023.3014882346496,105.09865086754614
2025-06-01,951.0560557481778,31,B,East,0,2.276901191144754,30.67922760477993,-0.519830259283178,1034.0681605773304,0.004375198675420133,1245.5300139910894,2025,6,6,1,1023.7946471839441,104.71013779753291
2025-06-02,1104.416087706907,37,C,North,0,4.62364668493859,29.84908345153803,1.0471047092991417,1056.3791916645482,0.1612523583986687,1307.8880808455237,2025,6,0,0,1023.3117950038157,104.28899758125233
2025-06-03,1068.1891489626312,34,A,East,0,1.5065485020734974,31.417327910665623,0.6769609606438748,1062.9235279215113,-0.03280189336927686,1385.2731490654721,2025,6,1,0,1020.8497524759373,102.24091234702499
2025-06-04,1184.6707325736033,33,C,West,0,1.7140791570903948,35.89911310829101,1.8670954710813474,1089.5396739473513,0.10904584054621114,1307.8880808455237,2025,6,2,0,1028.9079312075557,105.3663555325606
2025-06-05,1058.3928185325965,25,B,North,1,2.972120500635209,42.33571274130386,0.5768683060026752,1080.9044584027495,-0.1065932588430526,1245.5300139910894,2025,6,3,0,1033.6288770689896,103.32148925879363
2025-06-06,964.070790921294,27,B,West,0,1.3277537561525845,35.706325589677554,-0.38685399819918087,1039.6726795933112,-0.08911816667659822,1245.5300139910894,2025,6,4,0,1030.8598515784113,104.05739197895169
2025-06-07,1059.0654830692308,35,A,West,0,1.7839207388070477,30.259013801978025,0.5837411631031563,1055.6944453592057,0.09853497589856142,1385.2731490654721,2025,6,5,1,1034.669444494989,102.88264389965954
2025-06-08,1110.8703580582908,31,A,East,0,4.7750655288480575,35.834527679299704,1.1130503261661804,1078.5250599749363,0.04891564857625852,1385.2731490654721,2025,6,6,1,1036.2553503710803,103.70251252671997
2025-06-09,1082.0482181197365,29,D,West,0,4.905958644591548,37.31200752137023,0.8185640877227283,1075.3296500339118,-0.02594554776754776,1244.5751979616825,2025,6,0,0,1038.3138809055672,103.98726105891357
2025-06-10,1050.7274031107297,33,C,East,0,2.5050373173216878,31.840224336688777,0.4985479814707555,1072.8351149122116,-0.028945858867022167,1307.8880808455237,2025,6,1,0,1045.0572747259155,97.61279850863889
2025-06-11,1106.6674689589154,41,A,South,1,4.693144084055742,26.991889486802815,1.0701078866350187,1061.6917915386848,0.05323937082308161,1385.2731490654721,2025,6,2,0,1043.4545063534458,96.13310393618771
2025-06-12,1116.9295590445672,30,D,East,0,3.179298702693727,37.230985301485575,1.1749593763000514,1070.054183040395,0.009272966246406167,1244.5751979616825,2025,6,3,0,1041.3658994112798,93.72393187191767
2025-06-13,1138.2158991037527,33,C,West,0,2.078969863495068,34.4913908819319,1.3924496191349534,1094.932055637889,0.019057907355763737,1307.8880808455237,2025,6,4,0,1048.015725016353,93.2661108004421
2025-06-14,1064.8709887589644,26,A,South,0,3.8095948843223946,40.9565764907294,0.6430581165450748,1095.7614135935653,-0.06443848693603837,1385.2731490654721,2025,6,5,1,1051.4704298414383,91.84933624704799
2025-06-15,983.2881919683145,32,D,East,1,3.635607226299429,30.72775599900983,-0.19050285428477107,1077.5353898664257,-0.07661284573611038,1244.5751979616825,2025,6,6,1,1049.9604849379657,92.60771242143255
2025-06-16,1014.6713686433322,24,D,West,1,4.956501276434933,42.27797369347218,0.13015042368608779,1067.910125655511,0.03191656010044808,1244.5751979616825,2025,6,0,0,1049.3346745927868,92.78642464506073
2025-06-17,1120.6508966508356,29,C,North,0,2.060189149637133,38.64313436727019,1.2129816298865115,1077.8991961612403,0.1044471454331104,1307.8880808455237,2025,6,1,0,1051.1612235722384,93.6580924608905
2025-06-18,918.3064329012764,36,D,North,0,3.6882380106469417,25.508512025035454,-0.8544450124967273,1050.9904767244348,-0.18055976607370205,1244.5751979616825,2025,6,2,0,1041.7374228730598,92.27239960316024
2025-06-19,1036.86733088729,32,C,East,1,1.2080950201177876,32.402104090227816,0.35693460570001695,1039.5530155591093,0.12910820804275014,1307.8880808455237,2025,6,3,0,1043.556157994283,91.59581003567607
2025-06-20,960.6661187672639,36,C,East,1,1.4545841547868776,26.685169965757332,-0.42164076621539986,1014.1887612253253,-0.07349176683464187,1307.8880808455237,2025,6,4,0,1044.9060194349868,89.99923350342918
2025-06-21,1002.8744822934817,44,C,North,1,1.015673499804373,22.792601870306402,0.009617364936160644,1005.3321174445421,0.04393655891641113,1307.8880808455237,2025,6,5,1,1049.5995662714845,83.5777677171693
